,id,model,brand,2G_bands,3G_bands,4G_bands,2g 3g 4g sim,weight_g,SIM,display_resolution (inches),ppi,OS,CPU Cores,CPU Frequency (GHz),internal_memory,RAM,primary_camera,secondary_camera,WLAN,bluetooth,GPS,NFC,radio,USB,battery,accelerometer,proximity,fingerprint,compass,gyro,heart rate,barometer,altimeter,gravity,thermometer,color spectrum,light sensor,sound level meter,humidity,thickness,حدود هزینه تولید
101,102,Twin X2,Allview,Yes,Yes,No,30,149.7,2,5.0,294,Android,8,1.4,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,1920,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.0,641.6642074015897
102,103,P7 Seon,Allview,Yes,Yes,No,30,146.4,2,5.5,267,Android,6,1.5,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2400,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.4,646.3310543742
103,104,X1 Xtreme Mini,Allview,Yes,Yes,No,25,139.2,1,4.7,469,Android,4,2.15,16.0,2.0,16.0,4.0,Yes,Yes,Yes,No,No,Yes,2200,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.3,699.2895087731993
104,105,X2 Soul Mini,Allview,Yes,Yes,No,25,97.0,1,4.8,306,Android,8,1.7,16.0,1.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2050,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,5.2,791.858530717605
105,106,Impera M,Allview,Yes,Yes,No,30,110.0,2,4.0,233,Microsoft Windows Phone,4,1.2,4.0,0.512,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,1420,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.9,495.1432639533335
106,107,Impera S,Allview,Yes,Yes,No,30,156.2,2,5.0,294,Microsoft Windows Phone,4,1.2,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.8,560.8668385805635
107,108,Impera i,Allview,Yes,Yes,No,30,98.9,2,4.7,312,Microsoft Windows Phone,4,1.2,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,1750,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.2,630.2433585354231
108,109,A6 Quad,Allview,Yes,Yes,No,30,118.7,2,4.0,233,Android,4,1.2,4.0,0.512,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,1500,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.7,518.9740291545291
109,110,X2 Soul,Allview,Yes,Yes,No,25,129.0,1,5.0,441,Android,8,1.7,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2300,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,5.6,840.6813647079292
110,111,P7 Xtreme,Allview,Yes,Yes,No,30,143.1,2,4.7,312,Android,8,1.7,16.0,1.0,13.0,0.0,Yes,Yes,Yes,No,Yes,Yes,2200,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.5,697.4567500790887
111,112,X1 Xtreme,Allview,Yes,Yes,No,25,150.5,1,5.5,401,Android,4,2.15,32.0,3.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,2500,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.7,775.0893521166416
112,113,V1 Viper S,Allview,Yes,Yes,No,30,143.5,2,5.0,294,Android,4,1.4,16.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2500,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.9,705.7119079271863
113,114,Start M7,Allview,Yes,No,No,20,80.0,2,2.4,167,No OS,0,0.0,0.0,0.0,0.0,0.0,No,Yes,No,No,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,11.9,296.7980926391597
114,115,P6 Quad Plus,Allview,Yes,Yes,No,30,131.9,2,4.65,316,Android,4,1.5,4.0,1.0,8.0,1.0,Yes,Yes,Yes,No,Yes,Yes,2100,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.6,630.2773394715442
115,116,Viper i V1,Allview,Yes,Yes,No,30,143.0,2,4.7,234,Android,4,1.3,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,1800,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,11.0,559.9180725634208
116,117,Fire Phone,Amazon,Yes,Yes,Yes,35,160.0,1,4.7,312,Amazon Fire,4,2.2,32.0,2.0,13.0,2.1,Yes,Yes,Yes,Yes,No,Yes,2400,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,8.9,705.0741985858667
117,118,iPad 9.7,Apple,Yes,Yes,Yes,35,469.0,1,9.7,264,iOS,2,1.84,32.0,2.0,8.0,1.2,Yes,Yes,Yes,No,No,Yes,8827,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.5,895.7164832217043
118,119,iPhone 7 Plus,Apple,Yes,Yes,Yes,35,188.0,1,5.5,401,iOS,4,2.34,32.0,3.0,12.0,7.0,Yes,Yes,Yes,Yes,No,Yes,2900,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.3,850.9862346529394
119,120,iPhone 7,Apple,Yes,Yes,Yes,35,138.0,1,4.7,326,iOS,4,2.34,32.0,2.0,12.0,7.0,Yes,Yes,Yes,Yes,No,Yes,1960,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.1,795.4705572680527
120,121,iPhone SE,Apple,Yes,Yes,Yes,35,113.0,1,4.0,326,iOS,2,1.84,16.0,2.0,12.0,1.2,Yes,Yes,Yes,Yes,No,Yes,1624,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.6,680.5104243340885
121,122,iPhone 6s Plus,Apple,Yes,Yes,Yes,35,192.0,1,5.5,401,iOS,2,1.84,16.0,2.0,12.0,5.0,Yes,Yes,Yes,Yes,No,Yes,2750,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.3,762.9934705624017
122,123,iPhone 6s,Apple,Yes,Yes,Yes,35,143.0,1,4.7,326,iOS,2,1.84,16.0,2.0,12.0,5.0,Yes,Yes,Yes,Yes,No,Yes,1715,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.1,714.7477893482344
123,124,iPad mini 4,Apple,Yes,Yes,Yes,35,299.0,1,7.9,324,iOS,2,1.5,16.0,2.0,8.0,1.2,Yes,Yes,Yes,No,No,Yes,5124,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,6.1,783.1273567771325
124,125,iPad Air 2,Apple,Yes,Yes,Yes,35,437.0,1,9.7,264,iOS,3,1.5,16.0,2.0,8.0,1.2,Yes,Yes,Yes,No,No,Yes,7340,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,6.1,838.2883387273437
125,126,iPad mini 3,Apple,Yes,Yes,Yes,35,331.0,1,7.9,324,iOS,2,1.3,16.0,1.0,5.0,1.2,Yes,Yes,Yes,No,No,Yes,6470,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.5,754.4050630355385
126,127,iPhone 6 Plus,Apple,Yes,Yes,Yes,35,172.0,1,5.5,401,iOS,2,1.4,16.0,1.0,8.0,1.2,Yes,Yes,Yes,Yes,No,Yes,2915,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.1,739.0205460579398
127,128,iPhone 6,Apple,Yes,Yes,Yes,35,129.0,1,4.7,326,iOS,2,1.4,16.0,1.0,8.0,1.2,Yes,Yes,Yes,Yes,No,Yes,1810,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,6.9,686.1390296199504
128,129,50 Graphite,Archos,Yes,Yes,Yes,40,160.0,2,5.0,294,Android,4,1.5,16.0,1.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2400,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,8.9,684.0508571735957
129,130,Diamond 2 Plus,Archos,Yes,Yes,Yes,40,193.0,2,5.5,401,Android,8,1.5,64.0,4.0,20.7,8.0,Yes,Yes,Yes,No,Yes,Yes,2950,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,8.3,930.750460600863
130,131,50d Helium 4G,Archos,Yes,Yes,Yes,40,154.0,2,5.0,294,Android,4,1.2,8.0,1.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2100,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.4,645.7433873485713
131,132,50b Helium 4G,Archos,Yes,Yes,Yes,40,160.0,2,5.0,294,Android,4,1.2,8.0,1.0,8.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,2000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.0,630.7492284866665
132,133,50 Diamond,Archos,Yes,Yes,Yes,40,142.0,2,5.0,440,Android,8,1.25,16.0,2.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,2700,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.0,838.8532804950705
133,134,64 Xenon,Archos,Yes,Yes,No,30,232.0,2,6.4,229,Android,4,1.3,4.0,1.0,8.0,2.0,Yes,Yes,Yes,No,No,Yes,2800,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.3,569.8458509400222
134,135,50c Oxygen,Archos,Yes,Yes,No,30,140.0,2,5.0,294,Android,8,1.7,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.6,677.030138462857
135,136,40b Titanium,Archos,Yes,Yes,No,30,115.0,2,4.0,233,Android,0,0.0,4.0,0.512,5.0,0.0,Yes,Yes,Yes,No,No,Yes,1400,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.5,470.5917462529411
136,137,50 Helium 4G,Archos,Yes,Yes,Yes,35,160.0,1,5.0,294,Android,4,1.2,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.0,584.0809951533332
137,138,45 Helium 4G,Archos,Yes,Yes,Yes,35,140.0,1,4.5,207,Android,4,1.2,4.0,1.0,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,1850,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.8,525.5228940679591
138,139,Zenfone Live ZB501KL,Asus,Yes,Yes,Yes,40,120.0,2,5.0,294,Android,4,1.2,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2650,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.0,727.6684659199999
139,140,Zenfone 3s Max ZC521TL,Asus,Yes,Yes,Yes,40,175.0,2,5.2,282,Android,8,1.5,32.0,3.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,5000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,8.9,894.7033563801555
140,141,Zenpad 3S 10 Z500KL,Asus,Yes,Yes,Yes,40,490.0,2,9.7,264,Android,6,1.53,32.0,4.0,8.0,5.0,Yes,Yes,Yes,No,No,Yes,7800,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,6.8,932.9321179035148
141,142,Zenfone AR ZS571KL,Asus,Yes,Yes,Yes,40,170.0,2,5.7,515,Android,4,1.975,64.0,6.0,23.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3300,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,9.0,1029.490165543889
142,143,Zenfone 3 Zoom ZE553KL,Asus,Yes,Yes,Yes,40,170.0,2,5.5,401,Android,8,2.0,32.0,4.0,12.0,13.0,Yes,Yes,Yes,No,Yes,Yes,5000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,8.0,991.8796896382354
143,144,Zenfone Go ZB690KG,Asus,Yes,Yes,No,30,270.0,2,6.9,172,Android,4,0.0,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,No,Yes,3480,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.9,554.2058351040369
144,145,Zenpad 3 8.0 Z581KL,Asus,Yes,Yes,Yes,35,320.0,1,7.9,324,Android,6,1.53,32.0,4.0,8.0,2.0,Yes,Yes,Yes,No,No,Yes,4680,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,7.6,798.8485023268923
145,146,Zenfone Go ZB500KL,Asus,Yes,Yes,Yes,40,150.0,2,5.0,294,Android,4,1.2,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2600,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,11.3,665.8394598728023
146,147,Zenfone 3 Max ZC553KL,Asus,Yes,Yes,Yes,40,175.0,2,5.5,401,Android,8,1.4,32.0,2.0,16.0,8.0,Yes,Yes,Yes,No,Yes,Yes,4100,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,8.3,893.8308302686576
147,148,Zenfone 3 Deluxe 5.5 ZS550KL,Asus,Yes,Yes,Yes,40,151.0,2,5.5,401,Android,8,2.0,64.0,4.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,3000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.8,988.020932578681
148,149,Zenpad Z10 ZT500KL,Asus,No,No,Yes,35,490.0,1,9.7,264,Android,6,1.53,32.0,3.0,8.0,5.0,Yes,Yes,Yes,No,No,Yes,7800,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,7.1,879.9793194097019
149,150,Zenfone 3 Max ZC520TL,Asus,Yes,Yes,Yes,40,148.0,2,5.2,282,Android,4,1.25,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,4130,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,8.6,768.7665704701498
150,151,Zenfone 3 Laser ZC551KL,Asus,Yes,Yes,Yes,40,150.0,2,5.5,401,Android,8,1.4,32.0,2.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.9,856.0265909283967
151,152,Zenfone 3 ZE520KL,Asus,Yes,Yes,Yes,40,144.0,2,5.2,424,Android,8,2.0,32.0,3.0,16.0,8.0,Yes,Yes,Yes,No,Yes,Yes,2600,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.7,887.9971327085228
152,153,Zenfone Pegasus 3,Asus,Yes,Yes,Yes,40,158.4,2,5.2,282,Android,4,1.3,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,4100,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,8.6,763.6218412857087
153,154,Zenfone 3 Ultra ZU680KL,Asus,Yes,Yes,Yes,40,233.0,2,6.8,324,Android,8,1.6,32.0,3.0,23.0,8.0,Yes,Yes,Yes,No,Yes,Yes,4600,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,6.8,922.9630123756237
154,155,Zenfone 3 Deluxe ZS570KL,Asus,Yes,Yes,Yes,40,170.0,2,5.7,386,Android,4,1.875,64.0,4.0,23.0,8.0,Yes,Yes,Yes,Yes,No,Yes,3000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.5,943.7509902538236
155,156,Zenfone 3 ZE552KL,Asus,Yes,Yes,Yes,40,155.0,2,5.5,401,Android,8,2.0,32.0,3.0,16.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.7,890.032756671785
156,157,Zenfone Max ZC550KL (2016),Asus,Yes,Yes,Yes,40,202.0,2,5.5,267,Android,8,1.25,32.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,5000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.6,812.9541202999628
157,158,Zenfone Go ZB450KL,Asus,Yes,Yes,Yes,40,135.0,2,4.5,218,Android,4,1.2,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2070,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,11.2,575.3661377461905
158,159,Zenfone Go ZB452KG,Asus,Yes,Yes,No,30,125.0,2,4.5,218,Android,4,1.2,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2070,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,11.2,566.1170183795239
159,160,Zenfone Go ZB551KL,Asus,Yes,Yes,Yes,40,160.0,2,5.5,267,Android,4,1.6,16.0,2.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3010,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.7,659.7354340997199
160,161,Zenfone Go T500,Asus,Yes,Yes,Yes,40,153.0,2,5.0,294,Android,4,1.2,16.0,2.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2500,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.9,652.3792486095423
161,162,Zenfone Go ZC451TG,Asus,Yes,Yes,No,30,133.5,2,4.5,218,Android,4,1.3,8.0,1.0,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,1600,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.1,547.1272498101831
162,163,Live G500TG,Asus,Yes,Yes,No,30,140.0,2,5.0,294,Android,4,1.3,16.0,2.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2070,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.0,622.2361237085713
163,164,Zenfone 2 Laser ZE551KL,Asus,Yes,Yes,Yes,40,170.1,2,5.5,401,Android,8,1.35,16.0,3.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,10.9,774.9708726982632
164,165,Zenfone Zoom ZX551ML,Asus,Yes,Yes,Yes,35,185.0,1,5.5,401,Android,4,2.5,32.0,4.0,13.0,5.0,Yes,Yes,Yes,Yes,No,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,12.0,774.1729185851351
165,166,Zenfone Go ZC500TG,Asus,Yes,Yes,No,30,135.0,2,5.0,294,Android,4,1.3,8.0,2.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2070,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.0,622.122853391111
166,167,Zenfone Max ZC550KL,Asus,Yes,Yes,Yes,40,202.0,2,5.5,267,Android,4,1.2,8.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,5000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.6,732.4404528494135
167,168,Zenfone 2 Deluxe ZE551ML,Asus,Yes,Yes,Yes,40,170.0,2,5.5,401,Android,4,2.3,64.0,4.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,10.9,872.6019357733891
168,169,Zenfone 2 Laser ZE601KL,Asus,Yes,Yes,Yes,40,190.0,2,6.0,367,Android,8,1.45,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,10.6,744.6028827334559
169,170,Zenfone 2 Laser ZE600KL,Asus,Yes,Yes,Yes,40,190.0,2,6.0,245,Android,8,1.35,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,No,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,10.6,686.0424465256903
170,171,Zenfone 2 Laser ZE550KL,Asus,Yes,Yes,Yes,40,170.0,2,5.5,267,Android,4,1.2,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,10.8,678.694056594183
171,172,Zenfone 2 Laser ZE500KL,Asus,Yes,Yes,Yes,40,140.0,2,5.0,294,Android,4,1.2,8.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2400,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.5,653.1839302057142
172,173,Zenfone 2E,Asus,Yes,Yes,Yes,35,155.1,1,5.0,294,Android,2,1.6,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2500,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.9,579.2033721619586
173,174,Pegasus 2 Plus,Asus,Yes,Yes,Yes,40,156.0,2,5.5,401,Android,8,1.35,32.0,3.0,13.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,3030,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,8.1,880.3951002164104
174,175,Zenpad 8.0 Z380KL,Asus,Yes,Yes,Yes,35,350.0,1,8.0,189,Android,8,0.0,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,No,Yes,4000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.5,585.3774100243697
175,176,Zenfone Selfie ZD551KL,Asus,Yes,Yes,Yes,40,170.0,2,5.5,403,Android,8,1.35,16.0,2.0,13.0,13.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,10.8,782.6612097312418
176,177,Zenfone 2 ZE500CL,Asus,Yes,Yes,Yes,35,155.0,1,5.0,294,Android,2,1.6,16.0,2.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2500,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.9,610.04523266876
177,178,Zenfone 2 ZE550ML,Asus,Yes,Yes,Yes,40,170.0,2,5.5,267,Android,4,1.8,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.9,679.1799051226067
178,179,Zenfone 2 ZE551ML,Asus,Yes,Yes,Yes,40,170.0,2,5.5,401,Android,4,2.3,16.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,10.9,764.9716698262763
179,180,Zenfone C ZC451CG,Asus,Yes,Yes,No,30,150.0,2,4.5,218,Android,2,1.2,8.0,1.0,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,2100,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.9,524.0019585180123
180,181,Zenfone Zoom ZX550,Asus,Yes,Yes,Yes,40,185.0,2,5.5,403,Android,4,2.3,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,No,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,12.0,720.254309502973
181,182,Pegasus,Asus,Yes,Yes,Yes,40,140.0,2,5.0,294,Android,4,1.5,8.0,2.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2500,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.9,661.236350895238
182,183,Zenfone 5 Lite A502CG,Asus,Yes,Yes,No,30,160.0,2,5.0,220,Android,2,1.2,0.0,1.0,8.0,0.0,Yes,Yes,Yes,No,Yes,Yes,2500,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.8,541.8606490977779
183,184,PadFone X mini,Asus,Yes,Yes,Yes,35,148.8,1,4.5,218,Android,2,1.6,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2060,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,12.7,502.0107680693346
184,185,Zenfone 5 A500KL,Asus,Yes,Yes,Yes,35,145.0,1,5.0,294,Android,4,1.2,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2110,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.3,579.9031751444057
185,186,Zenfone 4 A450CG,Asus,Yes,Yes,No,25,134.0,1,4.5,218,Android,2,1.2,8.0,1.0,8.0,0.0,Yes,Yes,Yes,No,Yes,Yes,1750,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,11.3,501.8085050481448
186,187,PadFone X,Asus,Yes,Yes,Yes,35,150.0,1,5.0,441,Android,4,2.3,16.0,2.0,13.0,2.0,Yes,Yes,Yes,Yes,No,Yes,2300,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,10.0,719.5030103800001
187,188,PadFone S,Asus,Yes,Yes,Yes,35,150.0,1,5.0,441,Android,4,2.3,16.0,2.0,13.0,2.0,Yes,Yes,Yes,Yes,No,Yes,2300,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,10.0,719.5030103800001
188,189,PadFone Infinity Lite,Asus,Yes,Yes,Yes,35,145.0,1,5.0,441,Android,4,1.7,16.0,2.0,13.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2400,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,8.9,723.7228277207361
189,190,PadFone E,Asus,Yes,Yes,No,30,126.0,2,4.7,312,Android,4,1.4,0.0,1.0,13.0,1.2,Yes,Yes,Yes,No,Yes,Yes,1820,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.1,611.0253947304433
190,191,Zenfone 6 A601CG,Asus,Yes,Yes,No,30,196.0,2,6.0,245,Android,2,1.6,16.0,2.0,13.0,2.0,Yes,Yes,Yes,No,Yes,Yes,3230,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,9.9,656.1010993924265
191,192,Zenfone 6 A600CG,Asus,Yes,Yes,No,30,196.0,2,6.0,245,Android,2,2.0,16.0,2.0,13.0,2.0,Yes,Yes,Yes,No,No,Yes,3300,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,9.9,654.1528608922903
192,193,Zenfone 5 A501CG,Asus,Yes,Yes,No,30,145.0,2,5.0,294,Android,2,1.2,8.0,2.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2110,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.3,598.3157607359022
193,194,Zenfone 5 A500CG,Asus,Yes,Yes,No,30,145.0,2,5.0,294,Android,2,2.0,8.0,2.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2110,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.3,613.315438684399
194,195,Zenfone 4,Asus,Yes,Yes,No,30,115.0,2,4.0,233,Android,2,1.2,4.0,1.0,5.0,0.0,Yes,Yes,Yes,No,No,Yes,1200,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.0,502.8069766866667
195,196,PadFone mini 4G (Intel),Asus,Yes,Yes,Yes,35,150.0,1,4.5,218,Android,2,1.6,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2060,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.0,538.3618024766668
196,197,PadFone mini (Intel),Asus,Yes,Yes,No,30,116.0,2,4.0,233,Android,2,1.6,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,1170,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.0,541.8814277875865
